2019-09-16 22:57:54,339 INFO  Logger.cs: 70 - 
2019-09-16 23:27:30,261 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Base-1
2019-09-16 23:27:30,261 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Base-1
2019-09-16 23:27:30,262 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Base-1
2019-09-16 23:27:30,262 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Locomotory_Bracket-1
2019-09-16 23:27:30,262 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-1
2019-09-16 23:27:30,263 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Locomotory_Bracket-1
2019-09-16 23:27:30,263 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Locomotory_Bracket-3
2019-09-16 23:27:30,263 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-3
2019-09-16 23:27:30,264 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Locomotory_Bracket-3
2019-09-16 23:27:30,264 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Omni Wheel Final assembly-1
2019-09-16 23:27:30,265 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-1
2019-09-16 23:27:30,265 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Omni Wheel Final assembly-1
2019-09-16 23:27:30,266 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Omni Wheel Final assembly-2
2019-09-16 23:27:30,266 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-2
2019-09-16 23:27:30,266 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Omni Wheel Final assembly-2
2019-09-16 23:27:30,267 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Omni Wheel Final assembly-3
2019-09-16 23:27:30,267 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-3
2019-09-16 23:27:30,267 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Omni Wheel Final assembly-3
2019-09-16 23:27:30,268 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base
2019-09-16 23:27:30,268 INFO  ExportHelperExtension.cs: 1142 - Found 55 in base
2019-09-16 23:27:30,269 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base
2019-09-16 23:27:30,269 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:27:30,269 INFO  ExportHelperExtension.cs: 1167 - 10 components to check
2019-09-16 23:27:30,269 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-3
2019-09-16 23:27:30,270 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-3
2019-09-16 23:27:30,272 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-3
2019-09-16 23:27:30,273 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-2
2019-09-16 23:27:30,273 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-2
2019-09-16 23:27:30,273 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-2
2019-09-16 23:27:30,274 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-1
2019-09-16 23:27:30,274 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-1
2019-09-16 23:27:30,274 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-1
2019-09-16 23:27:30,409 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Locomotory_Bracket-2
2019-09-16 23:27:30,409 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-2
2019-09-16 23:27:30,410 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Locomotory_Bracket-2
2019-09-16 23:27:30,411 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Base-1
2019-09-16 23:27:30,411 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Base-1
2019-09-16 23:27:30,412 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Base-1
2019-09-16 23:27:30,412 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Locomotory_Bracket-1
2019-09-16 23:27:30,413 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-1
2019-09-16 23:27:30,413 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Locomotory_Bracket-1
2019-09-16 23:27:30,414 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Locomotory_Bracket-3
2019-09-16 23:27:30,414 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-3
2019-09-16 23:27:30,415 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Locomotory_Bracket-3
2019-09-16 23:27:30,416 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Omni Wheel Final assembly-1
2019-09-16 23:27:30,416 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-1
2019-09-16 23:27:30,417 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Omni Wheel Final assembly-1
2019-09-16 23:27:30,417 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Omni Wheel Final assembly-2
2019-09-16 23:27:30,417 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-2
2019-09-16 23:27:30,418 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Omni Wheel Final assembly-2
2019-09-16 23:27:30,418 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Omni Wheel Final assembly-3
2019-09-16 23:27:30,419 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-3
2019-09-16 23:27:30,419 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Omni Wheel Final assembly-3
2019-09-16 23:27:30,885 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-16 23:27:30,889 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-09-16 23:27:30,894 INFO  SwAddin.cs: 321 - Showing property manager
2019-09-16 23:27:41,367 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:27:42,147 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:27:42,611 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:28:00,199 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:28:08,509 INFO  ExportPropertyManager.cs: 1078 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:29:03,933 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:29:40,682 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:29:50,747 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:30:15,523 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-16 23:30:27,568 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2019-09-16 23:30:31,821 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel_1
2019-09-16 23:30:31,830 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2019-09-16 23:30:31,832 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:30:31,833 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2019-09-16 23:30:31,834 INFO  ExportHelperExtension.cs: 1414 - Fixing 37
2019-09-16 23:30:31,834 INFO  ExportHelperExtension.cs: 1414 - Fixing 39
2019-09-16 23:30:31,834 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:30:31,834 INFO  ExportHelperExtension.cs: 1414 - Fixing 95
2019-09-16 23:30:31,835 INFO  ExportHelperExtension.cs: 1414 - Fixing 91
2019-09-16 23:30:31,835 INFO  ExportHelperExtension.cs: 1414 - Fixing 104
2019-09-16 23:30:32,428 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2019-09-16 23:30:32,435 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:30:32,435 INFO  ExportHelperExtension.cs: 852 - L1: 0
2019-09-16 23:30:32,436 INFO  ExportHelperExtension.cs: 860 - L2: 0
2019-09-16 23:30:32,481 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 37
2019-09-16 23:30:32,482 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 39
2019-09-16 23:30:32,482 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:30:32,482 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 95
2019-09-16 23:30:32,483 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 91
2019-09-16 23:30:32,483 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 104
2019-09-16 23:30:36,419 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel_1 failed
2019-09-16 23:30:36,537 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel_2
2019-09-16 23:30:36,537 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2019-09-16 23:30:36,538 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:30:36,538 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2019-09-16 23:30:36,538 INFO  ExportHelperExtension.cs: 1414 - Fixing 37
2019-09-16 23:30:36,539 INFO  ExportHelperExtension.cs: 1414 - Fixing 39
2019-09-16 23:30:36,539 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:30:36,539 INFO  ExportHelperExtension.cs: 1414 - Fixing 95
2019-09-16 23:30:36,540 INFO  ExportHelperExtension.cs: 1414 - Fixing 91
2019-09-16 23:30:36,540 INFO  ExportHelperExtension.cs: 1414 - Fixing 104
2019-09-16 23:30:36,934 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2019-09-16 23:30:36,934 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:30:36,934 INFO  ExportHelperExtension.cs: 852 - L1: 0
2019-09-16 23:30:36,934 INFO  ExportHelperExtension.cs: 860 - L2: 0
2019-09-16 23:30:36,934 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 37
2019-09-16 23:30:36,936 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 39
2019-09-16 23:30:36,936 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:30:36,936 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 95
2019-09-16 23:30:36,936 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 91
2019-09-16 23:30:36,936 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 104
2019-09-16 23:30:40,156 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel_2 failed
2019-09-16 23:30:40,216 INFO  ExportHelperExtension.cs: 338 - Creating joint wheel_3
2019-09-16 23:30:40,216 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2019-09-16 23:30:40,216 INFO  ExportHelperExtension.cs: 1414 - Fixing 23
2019-09-16 23:30:40,217 INFO  ExportHelperExtension.cs: 1422 - Component 23 is already fixed
2019-09-16 23:30:40,217 INFO  ExportHelperExtension.cs: 1414 - Fixing 37
2019-09-16 23:30:40,217 INFO  ExportHelperExtension.cs: 1414 - Fixing 39
2019-09-16 23:30:40,218 INFO  ExportHelperExtension.cs: 1414 - Fixing 24
2019-09-16 23:30:40,218 INFO  ExportHelperExtension.cs: 1414 - Fixing 95
2019-09-16 23:30:40,218 INFO  ExportHelperExtension.cs: 1414 - Fixing 91
2019-09-16 23:30:40,219 INFO  ExportHelperExtension.cs: 1414 - Fixing 104
2019-09-16 23:30:40,601 INFO  ExportHelperExtension.cs: 831 - R1: 1, System.__ComObject, 1, System.Double[]
2019-09-16 23:30:40,601 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2019-09-16 23:30:40,602 INFO  ExportHelperExtension.cs: 852 - L1: 0
2019-09-16 23:30:40,602 INFO  ExportHelperExtension.cs: 860 - L2: 0
2019-09-16 23:30:40,602 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 37
2019-09-16 23:30:40,603 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 39
2019-09-16 23:30:40,603 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 24
2019-09-16 23:30:40,603 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 95
2019-09-16 23:30:40,604 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 91
2019-09-16 23:30:40,604 INFO  ExportHelperExtension.cs: 1364 - Unfixing component 104
2019-09-16 23:30:43,917 WARN  ExportHelperExtension.cs: 342 - Creating joint from parent base_link to child wheel_3 failed
2019-09-16 23:30:44,166 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base
2019-09-16 23:30:44,263 INFO  ExportHelperExtension.cs: 1142 - Found 64 in base
2019-09-16 23:30:44,263 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [CoordSys] in base
2019-09-16 23:30:44,264 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:30:44,264 INFO  ExportHelperExtension.cs: 1167 - 10 components to check
2019-09-16 23:30:44,265 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-3
2019-09-16 23:30:44,265 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-3
2019-09-16 23:30:44,266 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-3
2019-09-16 23:30:44,266 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-2
2019-09-16 23:30:44,266 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-2
2019-09-16 23:30:44,267 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-2
2019-09-16 23:30:44,267 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from motor-1
2019-09-16 23:30:44,267 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-1
2019-09-16 23:30:44,268 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in motor-1
2019-09-16 23:30:44,268 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Locomotory_Bracket-2
2019-09-16 23:30:44,269 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-2
2019-09-16 23:30:44,269 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Locomotory_Bracket-2
2019-09-16 23:30:44,270 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Base-1
2019-09-16 23:30:44,270 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Base-1
2019-09-16 23:30:44,271 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Base-1
2019-09-16 23:30:44,271 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Locomotory_Bracket-1
2019-09-16 23:30:44,272 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-1
2019-09-16 23:30:44,272 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Locomotory_Bracket-1
2019-09-16 23:30:44,272 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Locomotory_Bracket-3
2019-09-16 23:30:44,273 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-3
2019-09-16 23:30:44,273 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Locomotory_Bracket-3
2019-09-16 23:30:44,274 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Omni Wheel Final assembly-1
2019-09-16 23:30:44,274 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-1
2019-09-16 23:30:44,275 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Omni Wheel Final assembly-1
2019-09-16 23:30:44,275 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Omni Wheel Final assembly-2
2019-09-16 23:30:44,275 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-2
2019-09-16 23:30:44,276 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Omni Wheel Final assembly-2
2019-09-16 23:30:44,276 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Omni Wheel Final assembly-3
2019-09-16 23:30:44,277 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-3
2019-09-16 23:30:44,277 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Omni Wheel Final assembly-3
2019-09-16 23:30:44,280 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base
2019-09-16 23:30:44,280 INFO  ExportHelperExtension.cs: 1142 - Found 64 in base
2019-09-16 23:30:44,281 INFO  ExportHelperExtension.cs: 1152 - Found 3 features of type [RefAxis] in base
2019-09-16 23:30:44,281 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-16 23:30:44,281 INFO  ExportHelperExtension.cs: 1167 - 10 components to check
2019-09-16 23:30:44,282 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-3
2019-09-16 23:30:44,282 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-3
2019-09-16 23:30:44,283 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-3
2019-09-16 23:30:44,283 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-2
2019-09-16 23:30:44,283 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-2
2019-09-16 23:30:44,284 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-2
2019-09-16 23:30:44,284 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from motor-1
2019-09-16 23:30:44,284 INFO  ExportHelperExtension.cs: 1142 - Found 45 in motor-1
2019-09-16 23:30:44,285 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in motor-1
2019-09-16 23:30:44,285 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Locomotory_Bracket-2
2019-09-16 23:30:44,286 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-2
2019-09-16 23:30:44,286 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Locomotory_Bracket-2
2019-09-16 23:30:44,286 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Base-1
2019-09-16 23:30:44,287 INFO  ExportHelperExtension.cs: 1142 - Found 26 in Base-1
2019-09-16 23:30:44,287 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Base-1
2019-09-16 23:30:44,288 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Locomotory_Bracket-1
2019-09-16 23:30:44,288 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-1
2019-09-16 23:30:44,288 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Locomotory_Bracket-1
2019-09-16 23:30:44,289 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Locomotory_Bracket-3
2019-09-16 23:30:44,289 INFO  ExportHelperExtension.cs: 1142 - Found 40 in Locomotory_Bracket-3
2019-09-16 23:30:44,290 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Locomotory_Bracket-3
2019-09-16 23:30:44,290 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Omni Wheel Final assembly-1
2019-09-16 23:30:44,290 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-1
2019-09-16 23:30:44,291 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Omni Wheel Final assembly-1
2019-09-16 23:30:44,291 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Omni Wheel Final assembly-2
2019-09-16 23:30:44,292 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-2
2019-09-16 23:30:44,292 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Omni Wheel Final assembly-2
2019-09-16 23:30:44,292 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Omni Wheel Final assembly-3
2019-09-16 23:30:44,293 INFO  ExportHelperExtension.cs: 1142 - Found 41 in Omni Wheel Final assembly-3
2019-09-16 23:30:44,293 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Omni Wheel Final assembly-3
2019-09-16 23:30:44,346 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-17 00:06:26,564 INFO  AssemblyExportForm.cs: 254 - Completing URDF export
2019-09-17 00:06:26,948 INFO  Serialization.cs: 275 - URDF Configuration found
